ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
CC	GO:0062023	collagen-containing extracellular matrix	157	0.808075793373241	1.3363470476049	3.3999932000136e-05	0.00384199231601537	0.00334694819332166	1203	tags=36%, list=10%, signal=33%	ENSG00000196569/ENSG00000262655/ENSG00000164946/ENSG00000091136/ENSG00000066468/ENSG00000100234/ENSG00000187244/ENSG00000070193/ENSG00000163520/ENSG00000108679/ENSG00000142173/ENSG00000130635/ENSG00000198732/ENSG00000064309/ENSG00000143341/ENSG00000160963/ENSG00000106538/ENSG00000087303/ENSG00000187720/ENSG00000102265/ENSG00000111186/ENSG00000166147/ENSG00000077942/ENSG00000135074/ENSG00000109861/ENSG00000182718/ENSG00000197565/ENSG00000156140/ENSG00000065320/ENSG00000140479/ENSG00000163638/ENSG00000137801/ENSG00000166106/ENSG00000091986/ENSG00000186340/ENSG00000113140/ENSG00000198910/ENSG00000188313/ENSG00000138080/ENSG00000139219/ENSG00000087245/ENSG00000145423/ENSG00000129038/ENSG00000122359/ENSG00000197043/ENSG00000063660/ENSG00000114270/ENSG00000135862/ENSG00000112280/ENSG00000187955/ENSG00000134013/ENSG00000115414/ENSG00000100473/ENSG00000035862/ENSG00000116962/ENSG00000184349/ENSG00000102678
BP	GO:0008344	adult locomotory behavior	42	0.914822039202525	1.50585756092607	3.6000144000576e-05	0.00399664756553763	0.0034816759765654	134	tags=10%, list=1%, signal=9%	ENSG00000018625/ENSG00000152977/ENSG00000134121/ENSG00000184144
BP	GO:0016049	cell growth	328	0.753835627966662	1.25068733572499	3.7999924000152e-05	0.00414592274263727	0.00361171691449721	1195	tags=20%, list=10%, signal=18%	ENSG00000162998/ENSG00000187122/ENSG00000115461/ENSG00000066735/ENSG00000157227/ENSG00000170017/ENSG00000099250/ENSG00000214548/ENSG00000167178/ENSG00000143858/ENSG00000204389/ENSG00000152661/ENSG00000130558/ENSG00000120833/ENSG00000132872/ENSG00000163623/ENSG00000103175/ENSG00000001617/ENSG00000163132/ENSG00000152377/ENSG00000139182/ENSG00000176406/ENSG00000130477/ENSG00000184347/ENSG00000082684/ENSG00000146648/ENSG00000221866/ENSG00000204388/ENSG00000179242/ENSG00000184357/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000124486/ENSG00000137764/ENSG00000137142/ENSG00000125848/ENSG00000186868/ENSG00000124762/ENSG00000135333/ENSG00000198910/ENSG00000177189/ENSG00000176170/ENSG00000143320/ENSG00000067715/ENSG00000082397/ENSG00000162490/ENSG00000065675/ENSG00000145423/ENSG00000154556/ENSG00000145147/ENSG00000156299/ENSG00000079841/ENSG00000108379/ENSG00000141753/ENSG00000100503/ENSG00000130669/ENSG00000115414/ENSG00000083290/ENSG00000087586/ENSG00000168243/ENSG00000080503/ENSG00000169554/ENSG00000184349
BP	GO:0040008	regulation of growth	428	0.737230005235279	1.22453978100197	3.999992000016e-05	0.0042901609112036	0.0037373698669195	1553	tags=22%, list=13%, signal=20%	ENSG00000113739/ENSG00000068078/ENSG00000162998/ENSG00000115461/ENSG00000066735/ENSG00000066468/ENSG00000157227/ENSG00000099250/ENSG00000214548/ENSG00000167178/ENSG00000143858/ENSG00000204389/ENSG00000163273/ENSG00000152661/ENSG00000130558/ENSG00000120833/ENSG00000132872/ENSG00000178568/ENSG00000114646/ENSG00000163623/ENSG00000103175/ENSG00000163132/ENSG00000152377/ENSG00000198719/ENSG00000082482/ENSG00000139182/ENSG00000176406/ENSG00000130477/ENSG00000184347/ENSG00000123562/ENSG00000146648/ENSG00000221866/ENSG00000204388/ENSG00000179242/ENSG00000182621/ENSG00000184357/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000137764/ENSG00000137142/ENSG00000186868/ENSG00000124762/ENSG00000135333/ENSG00000198910/ENSG00000104964/ENSG00000177189/ENSG00000176170/ENSG00000143320/ENSG00000067715/ENSG00000082397/ENSG00000162490/ENSG00000109501/ENSG00000065675/ENSG00000145423/ENSG00000111087/ENSG00000145147/ENSG00000079841/ENSG00000160691/ENSG00000108379/ENSG00000141753/ENSG00000261150/ENSG00000142453/ENSG00000130669/ENSG00000115414/ENSG00000083290/ENSG00000169083/ENSG00000168243/ENSG00000084073/ENSG00000168610/ENSG00000080503/ENSG00000143995/ENSG00000148400/ENSG00000184349/ENSG00000102678/ENSG00000007402/ENSG00000111859/ENSG00000120756/ENSG00000008083/ENSG00000185386/ENSG00000113645/ENSG00000140463/ENSG00000105605/ENSG00000012232/ENSG00000131378/ENSG00000171100/ENSG00000182636/ENSG00000186951/ENSG00000071243/ENSG00000138623/ENSG00000197785/ENSG00000134057/ENSG00000137103/ENSG00000197594/ENSG00000101843/ENSG00000125124
BP	GO:0030198	extracellular matrix organization	145	0.814098641626977	1.34581374981748	4.5999908000184e-05	0.00485145696375274	0.00422634242450813	1204	tags=37%, list=10%, signal=33%	ENSG00000196569/ENSG00000161638/ENSG00000091136/ENSG00000157227/ENSG00000173376/ENSG00000105855/ENSG00000136943/ENSG00000163520/ENSG00000142173/ENSG00000130635/ENSG00000067182/ENSG00000196562/ENSG00000082781/ENSG00000099953/ENSG00000087303/ENSG00000187720/ENSG00000102265/ENSG00000144668/ENSG00000166147/ENSG00000077942/ENSG00000135074/ENSG00000116260/ENSG00000197565/ENSG00000130287/ENSG00000156140/ENSG00000163638/ENSG00000148848/ENSG00000137801/ENSG00000091986/ENSG00000113140/ENSG00000162493/ENSG00000123131/ENSG00000159307/ENSG00000138080/ENSG00000139219/ENSG00000087245/ENSG00000145423/ENSG00000129038/ENSG00000163661/ENSG00000114270/ENSG00000135862/ENSG00000158769/ENSG00000112280/ENSG00000107957/ENSG00000146197/ENSG00000107742/ENSG00000187955/ENSG00000134013/ENSG00000115414/ENSG00000035862/ENSG00000116962/ENSG00000148400/ENSG00000165240
BP	GO:0010720	positive regulation of cell development	348	0.747036566266664	1.23980677602308	4.7999904000192e-05	0.0048990869760196	0.00426783526738549	1216	tags=21%, list=10%, signal=19%	ENSG00000044524/ENSG00000244405/ENSG00000075223/ENSG00000007372/ENSG00000099250/ENSG00000109132/ENSG00000179348/ENSG00000167178/ENSG00000143858/ENSG00000173376/ENSG00000148826/ENSG00000139352/ENSG00000120833/ENSG00000132872/ENSG00000114315/ENSG00000153162/ENSG00000177508/ENSG00000114646/ENSG00000163623/ENSG00000064309/ENSG00000077264/ENSG00000124126/ENSG00000064300/ENSG00000176406/ENSG00000130477/ENSG00000081479/ENSG00000179242/ENSG00000077092/ENSG00000178235/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000167191/ENSG00000185008/ENSG00000158301/ENSG00000186868/ENSG00000118513/ENSG00000118432/ENSG00000074047/ENSG00000198910/ENSG00000148053/ENSG00000143320/ENSG00000067715/ENSG00000116106/ENSG00000113657/ENSG00000133216/ENSG00000198121/ENSG00000145147/ENSG00000156299/ENSG00000079841/ENSG00000084093/ENSG00000171094/ENSG00000112367/ENSG00000108379/ENSG00000111249/ENSG00000044090/ENSG00000181754/ENSG00000100503/ENSG00000218336/ENSG00000087087/ENSG00000151208/ENSG00000133961/ENSG00000115414/ENSG00000277586/ENSG00000132535/ENSG00000103034/ENSG00000087586/ENSG00000134352/ENSG00000035862/ENSG00000169554/ENSG00000148400/ENSG00000184349/ENSG00000111859
BP	GO:0043583	ear development	113	0.83625503108375	1.38108444277769	4.7999904000192e-05	0.0048990869760196	0.00426783526738549	708	tags=25%, list=6%, signal=24%	ENSG00000152977/ENSG00000150275/ENSG00000162998/ENSG00000169071/ENSG00000066468/ENSG00000109132/ENSG00000179348/ENSG00000168505/ENSG00000070193/ENSG00000137868/ENSG00000114315/ENSG00000136158/ENSG00000139292/ENSG00000164930/ENSG00000196159/ENSG00000166206/ENSG00000163132/ENSG00000197921/ENSG00000198719/ENSG00000082482/ENSG00000139263/ENSG00000140538/ENSG00000065320/ENSG00000113140/ENSG00000146950/ENSG00000074047/ENSG00000139219/ENSG00000133216
BP	GO:0010721	negative regulation of cell development	205	0.78530368699502	1.30017717535832	5.1999896000208e-05	0.00522310066490978	0.00455009950464644	1219	tags=27%, list=10%, signal=25%	ENSG00000162998/ENSG00000007372/ENSG00000138136/ENSG00000099250/ENSG00000109132/ENSG00000188906/ENSG00000163273/ENSG00000148826/ENSG00000139352/ENSG00000132872/ENSG00000178568/ENSG00000135144/ENSG00000172201/ENSG00000114315/ENSG00000184144/ENSG00000177508/ENSG00000107104/ENSG00000163623/ENSG00000154764/ENSG00000182175/ENSG00000197921/ENSG00000064300/ENSG00000152377/ENSG00000134595/ENSG00000198719/ENSG00000090932/ENSG00000166147/ENSG00000077942/ENSG00000007944/ENSG00000140538/ENSG00000065320/ENSG00000135333/ENSG00000125266/ENSG00000169783/ENSG00000115993/ENSG00000116106/ENSG00000113657/ENSG00000162490/ENSG00000183762/ENSG00000133216/ENSG00000198121/ENSG00000145147/ENSG00000006042/ENSG00000084093/ENSG00000137642/ENSG00000108379/ENSG00000150764/ENSG00000142453/ENSG00000105996/ENSG00000198597/ENSG00000083290/ENSG00000168610/ENSG00000143995/ENSG00000148400/ENSG00000184349/ENSG00000157168
BP	GO:0050804	modulation of chemical synaptic transmission	259	0.767923209282648	1.27270777859436	5.3999892000216e-05	0.00525709717811334	0.0045797155369252	1242	tags=23%, list=11%, signal=21%	ENSG00000018625/ENSG00000196569/ENSG00000106236/ENSG00000169071/ENSG00000188906/ENSG00000118946/ENSG00000132872/ENSG00000184144/ENSG00000145920/ENSG00000114646/ENSG00000104267/ENSG00000011347/ENSG00000154764/ENSG00000127955/ENSG00000102466/ENSG00000007516/ENSG00000176406/ENSG00000130477/ENSG00000146648/ENSG00000079215/ENSG00000182621/ENSG00000169213/ENSG00000100321/ENSG00000101098/ENSG00000181790/ENSG00000186868/ENSG00000118432/ENSG00000158445/ENSG00000061337/ENSG00000148053/ENSG00000221890/ENSG00000140937/ENSG00000067715/ENSG00000116106/ENSG00000102003/ENSG00000133216/ENSG00000101489/ENSG00000163686/ENSG00000079841/ENSG00000114200/ENSG00000160716/ENSG00000132639/ENSG00000146006/ENSG00000047579/ENSG00000111249/ENSG00000155511/ENSG00000168297/ENSG00000179915/ENSG00000166900/ENSG00000154118/ENSG00000148408/ENSG00000163873/ENSG00000132535/ENSG00000168610/ENSG00000196358/ENSG00000096433/ENSG00000128594/ENSG00000007402/ENSG00000168824/ENSG00000146938
BP	GO:0060537	muscle tissue development	206	0.784713366058623	1.29924855166129	5.3999892000216e-05	0.00525709717811334	0.0045797155369252	882	tags=17%, list=8%, signal=16%	ENSG00000096696/ENSG00000145794/ENSG00000075223/ENSG00000196092/ENSG00000115461/ENSG00000009709/ENSG00000196218/ENSG00000066468/ENSG00000109132/ENSG00000152661/ENSG00000178568/ENSG00000128573/ENSG00000137868/ENSG00000181744/ENSG00000064309/ENSG00000183023/ENSG00000198719/ENSG00000082482/ENSG00000170989/ENSG00000081479/ENSG00000185551/ENSG00000077092/ENSG00000173706/ENSG00000112715/ENSG00000163638/ENSG00000125266/ENSG00000109819/ENSG00000112183/ENSG00000046604/ENSG00000111087/ENSG00000154556/ENSG00000163659/ENSG00000063660/ENSG00000113721
BP	GO:0051961	negative regulation of nervous system development	198	0.786278161693628	1.30159419449631	5.7999884000232e-05	0.00556095857505255	0.00484442412295399	1219	tags=28%, list=10%, signal=26%	ENSG00000187122/ENSG00000007372/ENSG00000138136/ENSG00000099250/ENSG00000109132/ENSG00000188906/ENSG00000148826/ENSG00000139352/ENSG00000132872/ENSG00000178568/ENSG00000135144/ENSG00000172201/ENSG00000114315/ENSG00000184144/ENSG00000177508/ENSG00000107104/ENSG00000163623/ENSG00000154764/ENSG00000182175/ENSG00000197921/ENSG00000064300/ENSG00000152377/ENSG00000134595/ENSG00000198719/ENSG00000090932/ENSG00000109861/ENSG00000007944/ENSG00000140538/ENSG00000065320/ENSG00000185008/ENSG00000135333/ENSG00000125266/ENSG00000169783/ENSG00000115993/ENSG00000116106/ENSG00000113657/ENSG00000162490/ENSG00000183762/ENSG00000133216/ENSG00000198121/ENSG00000145147/ENSG00000006042/ENSG00000084093/ENSG00000137642/ENSG00000112367/ENSG00000108379/ENSG00000146072/ENSG00000150764/ENSG00000142453/ENSG00000105996/ENSG00000198597/ENSG00000083290/ENSG00000168610/ENSG00000143995/ENSG00000148400/ENSG00000157168
BP	GO:0048839	inner ear development	96	0.843455463720997	1.39214291976905	5.999988000024e-05	0.00566685433793312	0.00493667512272202	708	tags=26%, list=6%, signal=25%	ENSG00000152977/ENSG00000150275/ENSG00000162998/ENSG00000169071/ENSG00000066468/ENSG00000109132/ENSG00000179348/ENSG00000168505/ENSG00000070193/ENSG00000114315/ENSG00000136158/ENSG00000139292/ENSG00000164930/ENSG00000196159/ENSG00000166206/ENSG00000197921/ENSG00000198719/ENSG00000082482/ENSG00000139263/ENSG00000140538/ENSG00000065320/ENSG00000113140/ENSG00000074047/ENSG00000139219/ENSG00000133216
BP	GO:0050673	epithelial cell proliferation	206	0.782717892679287	1.29594464986719	6.3999872000256e-05	0.00595575279437676	0.00518834875642942	1204	tags=23%, list=10%, signal=21%	ENSG00000115461/ENSG00000091136/ENSG00000007372/ENSG00000066468/ENSG00000157227/ENSG00000099250/ENSG00000179348/ENSG00000205213/ENSG00000152661/ENSG00000070193/ENSG00000128573/ENSG00000114315/ENSG00000153162/ENSG00000139292/ENSG00000163623/ENSG00000154764/ENSG00000103175/ENSG00000196562/ENSG00000054356/ENSG00000197921/ENSG00000064300/ENSG00000146648/ENSG00000185551/ENSG00000112715/ENSG00000101445/ENSG00000137764/ENSG00000171951/ENSG00000137801/ENSG00000113140/ENSG00000110092/ENSG00000125266/ENSG00000037280/ENSG00000173482/ENSG00000124193/ENSG00000119138/ENSG00000145423/ENSG00000111087/ENSG00000141753/ENSG00000135862/ENSG00000142627/ENSG00000261150/ENSG00000134013/ENSG00000169083/ENSG00000183856/ENSG00000168610/ENSG00000102678/ENSG00000165240
BP	GO:0001558	regulation of cell growth	276	0.76389179418958	1.26640397107237	6.5999868000264e-05	0.00596638806722387	0.00519761366492305	866	tags=17%, list=7%, signal=16%	ENSG00000162998/ENSG00000115461/ENSG00000066735/ENSG00000157227/ENSG00000099250/ENSG00000214548/ENSG00000167178/ENSG00000143858/ENSG00000204389/ENSG00000152661/ENSG00000130558/ENSG00000120833/ENSG00000132872/ENSG00000163623/ENSG00000103175/ENSG00000163132/ENSG00000152377/ENSG00000139182/ENSG00000176406/ENSG00000130477/ENSG00000184347/ENSG00000146648/ENSG00000221866/ENSG00000204388/ENSG00000179242/ENSG00000184357/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000137764/ENSG00000137142/ENSG00000186868/ENSG00000124762/ENSG00000135333/ENSG00000198910/ENSG00000177189/ENSG00000176170/ENSG00000143320/ENSG00000067715/ENSG00000082397/ENSG00000162490/ENSG00000065675/ENSG00000145423/ENSG00000145147/ENSG00000079841/ENSG00000108379/ENSG00000141753
BP	GO:0099177	regulation of trans-synaptic signaling	260	0.766530496076115	1.2704103498918	6.5999868000264e-05	0.00596638806722387	0.00519761366492305	1242	tags=23%, list=11%, signal=21%	ENSG00000018625/ENSG00000196569/ENSG00000106236/ENSG00000169071/ENSG00000188906/ENSG00000118946/ENSG00000132872/ENSG00000184144/ENSG00000145920/ENSG00000114646/ENSG00000104267/ENSG00000011347/ENSG00000154764/ENSG00000127955/ENSG00000102466/ENSG00000007516/ENSG00000176406/ENSG00000130477/ENSG00000146648/ENSG00000079215/ENSG00000182621/ENSG00000169213/ENSG00000100321/ENSG00000101098/ENSG00000181790/ENSG00000186868/ENSG00000118432/ENSG00000158445/ENSG00000061337/ENSG00000148053/ENSG00000221890/ENSG00000140937/ENSG00000067715/ENSG00000116106/ENSG00000102003/ENSG00000133216/ENSG00000101489/ENSG00000163686/ENSG00000079841/ENSG00000114200/ENSG00000160716/ENSG00000132639/ENSG00000146006/ENSG00000047579/ENSG00000111249/ENSG00000155511/ENSG00000168297/ENSG00000179915/ENSG00000166900/ENSG00000154118/ENSG00000148408/ENSG00000163873/ENSG00000132535/ENSG00000168610/ENSG00000196358/ENSG00000096433/ENSG00000128594/ENSG00000007402/ENSG00000168824/ENSG00000146938
BP	GO:0008284	positive regulation of cell proliferation	453	0.72944563246697	1.21185884484822	7.1999856000288e-05	0.00641711392633553	0.00559026309671621	1219	tags=19%, list=10%, signal=17%	ENSG00000244405/ENSG00000213626/ENSG00000068078/ENSG00000115461/ENSG00000009709/ENSG00000091136/ENSG00000007372/ENSG00000066468/ENSG00000099250/ENSG00000105997/ENSG00000179348/ENSG00000139352/ENSG00000178568/ENSG00000070193/ENSG00000128573/ENSG00000172201/ENSG00000114315/ENSG00000153162/ENSG00000125726/ENSG00000154764/ENSG00000008196/ENSG00000113594/ENSG00000064309/ENSG00000054356/ENSG00000197921/ENSG00000198719/ENSG00000125257/ENSG00000170989/ENSG00000102265/ENSG00000081479/ENSG00000146648/ENSG00000173404/ENSG00000204592/ENSG00000107829/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000101445/ENSG00000184216/ENSG00000049130/ENSG00000137764/ENSG00000171951/ENSG00000137801/ENSG00000118513/ENSG00000124762/ENSG00000110092/ENSG00000074047/ENSG00000125266/ENSG00000145431/ENSG00000037280/ENSG00000148053/ENSG00000176170/ENSG00000124193/ENSG00000109819/ENSG00000157978/ENSG00000087245/ENSG00000065675/ENSG00000145423/ENSG00000111087/ENSG00000164649/ENSG00000156299/ENSG00000160716/ENSG00000160691/ENSG00000196950/ENSG00000132688/ENSG00000135862/ENSG00000113721/ENSG00000166900/ENSG00000142453/ENSG00000151632/ENSG00000124588/ENSG00000115414/ENSG00000169083/ENSG00000183856/ENSG00000019582/ENSG00000139842/ENSG00000134352/ENSG00000168610/ENSG00000097046/ENSG00000196839/ENSG00000148400/ENSG00000102678/ENSG00000165240/ENSG00000157168
BP	GO:0043588	skin development	116	0.82585873128633	1.3640371666813	7.999984000032e-05	0.00701209408391994	0.00610857953248532	1141	tags=26%, list=10%, signal=24%	ENSG00000096696/ENSG00000115461/ENSG00000196218/ENSG00000007372/ENSG00000066468/ENSG00000134363/ENSG00000205213/ENSG00000070193/ENSG00000136943/ENSG00000139292/ENSG00000164930/ENSG00000130635/ENSG00000008196/ENSG00000127863/ENSG00000169744/ENSG00000134755/ENSG00000198719/ENSG00000146648/ENSG00000120149/ENSG00000140479/ENSG00000124193/ENSG00000046604/ENSG00000167114/ENSG00000129116/ENSG00000142627/ENSG00000265972/ENSG00000104763/ENSG00000084073/ENSG00000125285/ENSG00000154856
BP	GO:0006941	striated muscle contraction	79	0.856103002889479	1.41203541706389	8.1999836000328e-05	0.00701209408391994	0.00610857953248532	383	tags=14%, list=3%, signal=14%	ENSG00000018625/ENSG00000096696/ENSG00000152661/ENSG00000134769/ENSG00000171385/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000006283/ENSG00000100604
BP	GO:0090596	sensory organ morphogenesis	141	0.810423451918898	1.33959330717363	8.1999836000328e-05	0.00701209408391994	0.00610857953248532	1287	tags=31%, list=11%, signal=28%	ENSG00000152977/ENSG00000162998/ENSG00000169071/ENSG00000007372/ENSG00000066468/ENSG00000179348/ENSG00000176842/ENSG00000168505/ENSG00000070193/ENSG00000137868/ENSG00000136158/ENSG00000164930/ENSG00000130635/ENSG00000008196/ENSG00000064309/ENSG00000182968/ENSG00000163132/ENSG00000198719/ENSG00000166147/ENSG00000139263/ENSG00000077092/ENSG00000180176/ENSG00000112715/ENSG00000065320/ENSG00000146950/ENSG00000074047/ENSG00000148053/ENSG00000173482/ENSG00000139219/ENSG00000133216/ENSG00000116035/ENSG00000007062/ENSG00000142627/ENSG00000105996/ENSG00000177707/ENSG00000110400/ENSG00000218336/ENSG00000186480/ENSG00000112320/ENSG00000168610/ENSG00000143995/ENSG00000102678/ENSG00000140463/ENSG00000125629
BP	GO:0048705	skeletal system morphogenesis	107	0.832085215743532	1.37401978632013	8.3999832000336e-05	0.00708734582530835	0.00617413502015101	718	tags=20%, list=6%, signal=19%	ENSG00000196092/ENSG00000164946/ENSG00000204335/ENSG00000068078/ENSG00000169071/ENSG00000066468/ENSG00000157227/ENSG00000163273/ENSG00000176842/ENSG00000162496/ENSG00000153162/ENSG00000154764/ENSG00000138696/ENSG00000163132/ENSG00000120149/ENSG00000077092/ENSG00000120094/ENSG00000162551/ENSG00000139219/ENSG00000087245/ENSG00000145423
BP	GO:0060048	cardiac muscle contraction	65	0.869370658748538	1.43305689728819	8.7999824000352e-05	0.00732714324045036	0.00638303432534409	383	tags=15%, list=3%, signal=15%	ENSG00000018625/ENSG00000096696/ENSG00000152661/ENSG00000171385/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000006283/ENSG00000100604
BP	GO:0033993	response to lipid	466	0.725710884849073	1.20582014319953	9.5999808000384e-05	0.00788943876657701	0.00687287757345196	1446	tags=19%, list=12%, signal=17%	ENSG00000018625/ENSG00000044524/ENSG00000113739/ENSG00000213626/ENSG00000066468/ENSG00000179348/ENSG00000021826/ENSG00000152661/ENSG00000139352/ENSG00000120833/ENSG00000160179/ENSG00000070193/ENSG00000128573/ENSG00000060656/ENSG00000136943/ENSG00000153162/ENSG00000104267/ENSG00000121060/ENSG00000154764/ENSG00000103175/ENSG00000189067/ENSG00000127955/ENSG00000184347/ENSG00000111186/ENSG00000146648/ENSG00000120149/ENSG00000185551/ENSG00000144191/ENSG00000077092/ENSG00000117318/ENSG00000124098/ENSG00000196482/ENSG00000140538/ENSG00000180176/ENSG00000132256/ENSG00000111432/ENSG00000184216/ENSG00000137801/ENSG00000118513/ENSG00000113140/ENSG00000124762/ENSG00000118432/ENSG00000110092/ENSG00000162551/ENSG00000177189/ENSG00000122779/ENSG00000180530/ENSG00000109819/ENSG00000119138/ENSG00000120053/ENSG00000023171/ENSG00000046604/ENSG00000129038/ENSG00000198121/ENSG00000145147/ENSG00000113448/ENSG00000114200/ENSG00000084093/ENSG00000108379/ENSG00000113721/ENSG00000265972/ENSG00000152518/ENSG00000175445/ENSG00000167601/ENSG00000142453/ENSG00000105996/ENSG00000151632/ENSG00000173175/ENSG00000186480/ENSG00000169083/ENSG00000277586/ENSG00000168610/ENSG00000198053/ENSG00000184349/ENSG00000108840/ENSG00000140526/ENSG00000151726/ENSG00000125629/ENSG00000118689/ENSG00000067992/ENSG00000155111/ENSG00000145730/ENSG00000196352/ENSG00000188064/ENSG00000093010/ENSG00000186951/ENSG00000160323/ENSG00000069869/ENSG00000074219
